"Running|Stable|Valid","46.7.38.176","9001"
"Fast|Guard|Running|Stable|V2Dir|Valid","93.95.230.243","9001"
"Exit|Fast|Running|Stable|Valid","192.42.116.177","9003"
"Exit|Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","185.244.192.184","9100"
"Fast|Running|V2Dir|Valid","193.218.118.145","9001"
"Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","51.195.31.115","9001"
"Fast|Running|Stable|V2Dir|Valid","37.120.178.238","9001"
"Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","83.78.216.17","33343"
"Running|Stable|V2Dir|Valid","45.73.2.211","443"
"Exit|Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","185.220.101.58","10058"
"Fast|Guard|Running|Stable|V2Dir|Valid","51.15.2.63","9001"
"Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","91.203.5.141","9001"
"Fast|HSDir|Running|Stable|V2Dir|Valid","93.95.230.85","443"
"Fast|HSDir|Running|Stable|V2Dir|Valid","51.15.178.93","9228"
"Fast|HSDir|Running|Stable|V2Dir|Valid","173.212.239.78","9201"
"Exit|Fast|Guard|Running|Stable|V2Dir|Valid","107.189.31.134","443"
"Running|Stable|V2Dir|Valid","188.141.60.190","9001"
"Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","190.211.254.182","9001"
"Exit|Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","95.214.235.135","443"
"Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","89.58.54.129","443"
"Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","172.106.12.246","443"
"Running|Stable|V2Dir|Valid","5.39.81.102","9001"
"Fast|Running|Stable|Valid","65.108.95.128","9001"
"Running|Stable|V2Dir|Valid","144.202.57.230","443"
"Fast|Running|V2Dir|Valid","173.56.73.205","9002"
"Fast|Running|Stable|Valid","198.74.52.66","444"
"Fast|Guard|Running|Stable|V2Dir|Valid","104.244.79.25","9001"
"Fast|Running|V2Dir|Valid","88.114.24.155","110"
"Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","93.115.95.38","443"
"Fast|HSDir|Running|Stable|V2Dir|Valid","94.23.17.58","9001"
"Exit|Fast|Running|Stable|Valid","192.42.116.196","9000"
"Fast|Running|Stable|Valid","130.61.91.233","443"
"Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","91.219.238.120","443"
"Fast|Running|V2Dir|Valid","78.128.112.10","9001"
"Fast|Running|V2Dir|Valid","77.183.174.151","9001"
"Fast|Running|V2Dir|Valid","79.226.154.116","1058"
"Exit|Fast|HSDir|Running|Stable|V2Dir|Valid","185.10.68.195","9001"
"Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","193.108.117.228","80"
"Fast|Guard|Running|Stable|V2Dir|Valid","91.190.155.70","443"
"Fast|Running|Valid","31.187.64.152","8080"
"Fast|Running|V2Dir|Valid","132.145.78.174","9001"
"Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","93.115.96.114","443"
"Exit|Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","185.195.71.3","443"
"Fast|HSDir|Running|Stable|V2Dir|Valid","192.121.44.233","9020"
"Fast|Running|Stable|Valid","78.46.209.112","9001"
"Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","91.43.52.142","51901"
"Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","18.18.82.19","9001"
"Exit|Fast|HSDir|Running|Stable|V2Dir|Valid","199.249.230.83","443"
"Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","153.151.230.191","14141"
"Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","51.38.65.160","9001"
"Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","209.126.103.140","9001"
"Fast|HSDir|Running|Stable|V2Dir|Valid","203.63.110.137","9001"
"Fast|Guard|Running|Stable|V2Dir|Valid","116.203.88.24","9001"
"Fast|HSDir|Running|Stable|V2Dir|Valid","174.127.241.59","9001"
"Fast|Running|Stable|V2Dir|Valid","118.243.156.111","9001"
"Fast|HSDir|Running|Stable|V2Dir|Valid","185.41.154.130","443"
"Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","82.197.215.30","9001"
"Fast|HSDir|Running|Stable|V2Dir|Valid","83.212.81.32","443"
"Running|V2Dir|Valid","208.38.243.113","9001"
"Exit|Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","185.181.61.142","443"
"Running|V2Dir|Valid","75.167.172.216","24777"
"Running|V2Dir|Valid","74.63.247.217","443"
"Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","185.241.208.183","443"
"Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","37.221.66.246","443"
"Fast|Running|Valid","46.165.254.40","8000"
"Exit|Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","23.152.225.4","143"
"Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","51.89.216.141","9001"
"Exit|Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","185.220.101.66","9000"
"Fast|Running|Stable|V2Dir|Valid","91.65.96.30","9001"
"Fast|Running|V2Dir|Valid","64.180.194.150","51000"
"Fast|Guard|Running|Stable|V2Dir|Valid","185.239.222.245","443"
"Exit|Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","104.244.74.23","9001"
"Exit|Fast|Running|Stable|Valid","185.220.101.13","9001"
"Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","195.88.24.216","443"
"Exit|Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","185.243.218.202","443"
"Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","79.136.26.14","9001"
"Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","38.147.122.254","443"
"Fast|Running|V2Dir|Valid","45.134.225.105","9100"
"Fast|HSDir|Running|Stable|V2Dir|Valid","62.210.99.238","39819"
"Fast|Guard|Running|Stable|V2Dir|Valid","46.163.76.170","9001"
"Fast|Guard|Running|Stable|V2Dir|Valid","185.239.222.251","443"
"Exit|Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","195.123.209.18","443"
"Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","81.16.33.41","443"
"Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","217.79.179.177","9001"
"Fast|HSDir|Running|Stable|V2Dir|Valid","193.187.91.79","443"
"Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","139.99.239.135","9001"
"Running|V2Dir|Valid","74.63.247.199","443"
"Running|Stable|V2Dir|Valid","104.159.255.113","9030"
"Fast|Guard|Running|Stable|V2Dir|Valid","45.32.129.172","9001"
"Exit|Fast|Running|Stable|Valid","192.42.116.192","9002"
"Exit|Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","23.128.248.21","443"
"Exit|Fast|HSDir|Running|Stable|V2Dir|Valid","5.45.98.162","9000"
"Fast|Guard|Running|Stable|V2Dir|Valid","185.44.81.21","9000"
"Fast|Running|V2Dir|Valid","185.245.60.11","9000"
"Fast|Running|V2Dir|Valid","66.111.2.16","9001"
"Fast|Guard|Running|Stable|V2Dir|Valid","193.149.187.32","443"
"Fast|Running|V2Dir|Valid","193.218.118.101","9001"
"Running|Valid","103.170.72.205","21000"
"Exit|Fast|HSDir|Running|Stable|V2Dir|Valid","185.183.158.57","9000"
"Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","95.217.112.243","443"
"Exit|Fast|HSDir|Running|Stable|V2Dir|Valid","93.177.66.15","9000"
"Fast|HSDir|Running|Stable|V2Dir|Valid","185.112.144.18","8443"
"Exit|Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","208.68.7.129","443"
"Fast|Running|Stable|Valid","198.144.183.43","443"
"Fast|HSDir|Running|Stable|V2Dir|Valid","18.229.40.98","443"
"Fast|Running|Stable|V2Dir|Valid","185.253.73.217","9441"
"Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","38.145.211.218","9010"
"Exit|Fast|Running|Stable|Valid","192.42.116.200","9003"
"Fast|Running|Valid","80.211.74.173","443"
"Fast|Guard|Running|Stable|V2Dir|Valid","198.98.52.83","9001"
"Fast|HSDir|Running|Stable|V2Dir|Valid","80.67.179.49","666"
"Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","138.201.55.77","443"
"Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","212.16.170.158","443"
"Fast|Guard|Running|Stable|V2Dir|Valid","79.137.205.174","9001"
"Exit|Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","171.25.193.77","80"
"Fast|Guard|Running|Stable|V2Dir|Valid","195.58.49.172","443"
"Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","194.88.105.30","9001"
"Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","51.81.56.123","443"
"Running|V2Dir|Valid","23.239.26.198","443"
"Fast|Guard|Running|Stable|V2Dir|Valid","212.51.155.104","9001"
"Running|V2Dir|Valid","15.204.166.209","443"
"Fast|Running|Stable|V2Dir|Valid","71.19.149.21","8421"
"Fast|Running|Stable|V2Dir|Valid","199.19.124.251","1492"
"Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","51.158.148.128","995"
"Fast|HSDir|Running|Stable|V2Dir|Valid","185.4.134.104","9201"
"Fast|Running|Stable|V2Dir|Valid","212.85.65.159","8080"
"Exit|Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","185.165.171.84","9001"
"Exit|Fast|Running|Stable|Valid","192.42.116.178","9002"
"Fast|Running|V2Dir|Valid","216.229.47.69","443"
"Exit|Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","92.87.6.107","443"
"Fast|HSDir|Running|Stable|V2Dir|Valid","202.59.9.238","9001"
"Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","31.14.41.164","4023"
"Fast|HSDir|Running|Stable|V2Dir|Valid","178.254.20.38","64789"
"Exit|Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","95.214.52.187","7120"
"Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","51.81.56.91","443"
"Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","178.63.41.183","8000"
"Running|Stable|V2Dir|Valid","162.154.140.223","9001"
"Fast|Guard|Running|Stable|V2Dir|Valid","45.83.234.114","9001"
"Exit|Fast|HSDir|Running|Stable|V2Dir|Valid","185.170.114.125","9000"
"Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","95.217.112.218","443"
"Fast|Guard|Running|Stable|V2Dir|Valid","185.187.170.196","9001"
"Fast|Guard|Running|Stable|V2Dir|Valid","46.165.221.207","9001"
"Fast|Running|Stable|V2Dir|Valid","140.78.100.43","5443"
"Fast|Running|V2Dir|Valid","84.155.125.34","443"
"Fast|Running|V2Dir|Valid","158.174.112.212","9001"
"Fast|Running|V2Dir|Valid","44.242.33.87","9001"
"Running|Stable|V2Dir|Valid","148.251.211.211","9001"
"Fast|Running|Stable|V2Dir|Valid","101.181.92.205","3849"
"Exit|Fast|HSDir|Running|Stable|V2Dir|Valid","199.249.230.102","443"
"Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","51.15.113.108","443"
"Fast|Guard|Running|Stable|V2Dir|Valid","82.66.61.19","995"
"Fast|Running|V2Dir|Valid","87.122.36.117","9001"
"Running|Stable|V2Dir|Valid","50.7.178.34","443"
"Exit|Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","185.243.218.46","8120"
"Fast|HSDir|Running|Stable|V2Dir|Valid","45.61.187.139","443"
"Fast|Running|Stable|V2Dir|Valid","64.44.51.37","443"
"Exit|Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","185.220.101.184","10184"
"Exit|Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","185.185.170.27","443"
"Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","59.187.250.174","443"
"Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","108.180.133.17","9902"
"Fast|Running|Stable|Valid","45.142.176.32","9001"
"Exit|Fast|Running|Stable|Valid","45.151.167.10","9004"
"Fast|HSDir|Running|Stable|V2Dir|Valid","149.154.152.121","7654"
"Exit|Fast|Running|Stable|Valid","185.220.101.23","9002"
"Running|Stable|V2Dir|Valid","94.140.115.60","443"
"Fast|HSDir|Running|Stable|V2Dir|Valid","205.185.123.165","9001"
"Fast|Running|Stable|Valid","202.61.205.189","445"
"Fast|Running|Stable|V2Dir|Valid","86.14.81.141","443"
"Fast|Running|Valid","178.175.131.134","847"
"Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","87.106.168.172","443"
"Fast|Guard|Running|Stable|V2Dir|Valid","45.134.225.91","9000"
"Exit|Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","91.92.109.126","443"
"BadExit|Fast|MiddleOnly|Running|Valid","178.175.140.249","443"
"Exit|Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","198.251.84.99","22"
"Exit|Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","23.129.64.217","443"
"Exit|Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","212.192.246.53","443"
"Fast|HSDir|Running|Stable|V2Dir|Valid","195.148.124.199","443"
"Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","181.215.226.65","443"
"Exit|Fast|HSDir|Running|Stable|V2Dir|Valid","209.141.46.203","9001"
"Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","193.105.134.186","9001"
"Fast|HSDir|Running|Stable|V2Dir|Valid","95.211.147.99","9001"
"Fast|HSDir|Running|Stable|V2Dir|Valid","45.86.86.146","9090"
"Fast|Running|V2Dir|Valid","208.92.194.252","110"
"Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","147.135.16.147","443"
"Exit|Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","185.16.38.111","8269"
"Fast|HSDir|Running|Stable|V2Dir|Valid","85.226.159.174","443"
"Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","135.148.53.59","443"
"Running|Stable|V2Dir|Valid","86.59.21.163","9001"
"BadExit|Fast|MiddleOnly|Running|Stable|Valid","5.255.104.207","443"
"Fast|Running|V2Dir|Valid","217.160.60.77","9001"
"Exit|Fast|HSDir|Running|Stable|V2Dir|Valid","87.62.99.122","9232"
"Fast|Running|Stable|V2Dir|Valid","198.46.190.147","9001"
"Exit|Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","185.220.101.68","9000"
"Exit|Fast|HSDir|Running|Stable|V2Dir|Valid","217.12.221.131","443"
"Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","51.77.109.21","443"
"Running|Stable|Valid","169.239.129.33","10702"
"Exit|Fast|HSDir|Running|Stable|V2Dir|Valid","185.207.106.222","9000"
"Exit|Fast|HSDir|Running|Stable|V2Dir|Valid","185.195.71.2","443"
"Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","88.99.94.231","4443"
"Exit|Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","107.189.10.143","9001"
"Running|V2Dir|Valid","74.63.247.174","443"
"Fast|Guard|Running|Stable|V2Dir|Valid","185.220.101.195","443"
"Fast|HSDir|Running|Stable|V2Dir|Valid","124.148.22.90","9001"
"Exit|Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","85.17.169.230","443"
"Fast|Running|V2Dir|Valid","192.121.245.88","443"
"Running|Stable|V2Dir|Valid","80.110.35.15","55443"
"Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","45.136.31.178","9001"
"Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","213.109.192.99","443"
"Fast|Running|Stable|V2Dir|Valid","87.245.103.16","9001"
"Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","5.9.121.207","443"
"Fast|Guard|Running|Stable|V2Dir|Valid","62.210.116.61","9443"
"Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","213.169.148.151","443"
"Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","141.145.204.50","443"
"Exit|Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","80.67.167.81","9001"
"Exit|Fast|Guard|Running|Stable|V2Dir|Valid","162.247.73.192","443"
"Exit|Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","204.85.191.7","443"
"Running|Stable|V2Dir|Valid","87.249.49.198","9001"
"Fast|Guard|Running|Stable|V2Dir|Valid","185.220.101.209","8443"
"Fast|HSDir|Running|Stable|V2Dir|Valid","52.214.94.163","9001"
"Fast|Running|V2Dir|Valid","212.51.143.214","8057"
"Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","185.124.240.98","9001"
"Exit|Fast|Running|Stable|Valid","192.42.116.180","9000"
"Exit|Fast|HSDir|Running|Stable|V2Dir|Valid","199.249.230.146","443"
"Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","45.132.246.38","9001"
"Exit|Fast|HSDir|Running|Stable|V2Dir|Valid","199.249.230.116","443"
"Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","161.97.184.88","9001"
"Exit|Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","185.243.218.200","8443"
"Fast|HSDir|Running|Stable|V2Dir|Valid","85.239.34.239","443"
"Running|Stable|V2Dir|Valid","62.149.2.188","9001"
"Fast|Guard|Running|Stable|V2Dir|Valid","68.67.32.33","9001"
"Exit|Fast|Running|Stable|Valid","109.70.100.78","443"
"Exit|Fast|HSDir|Running|Stable|V2Dir|Valid","46.38.236.202","9100"
"Exit|Fast|HSDir|Running|Stable|V2Dir|Valid","195.123.226.161","443"
"Running|Stable|V2Dir|Valid","71.163.245.164","9001"
"Fast|Running|V2Dir|Valid","104.149.131.117","443"
"Exit|Fast|Guard|Running|Stable|V2Dir|Valid","194.26.192.142","9100"
"Fast|Running|V2Dir|Valid","92.116.75.43","10000"
"Exit|Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","185.220.102.247","993"
"Running|V2Dir|Valid","8.210.160.47","80"
"Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","193.108.117.103","9001"
"Running|V2Dir|Valid","208.115.210.151","443"
"Running|V2Dir|Valid","64.74.160.205","443"
"Running|Stable|V2Dir|Valid","146.70.86.74","28093"
"Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","129.151.246.99","9001"
"Fast|HSDir|Running|Stable|V2Dir|Valid","161.53.160.104","9090"
"Exit|Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","185.129.61.6","443"
"Fast|Guard|Running|Stable|V2Dir|Valid","37.123.163.58","53"
"Running|Stable|V2Dir|Valid","90.187.52.233","9001"
"Fast|HSDir|Running|Stable|V2Dir|Valid","82.69.67.22","9998"
"Fast|Guard|Running|Stable|V2Dir|Valid","88.99.4.50","9001"
"Exit|Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","88.208.226.26","9100"
"Exit|Fast|Running|Stable|Valid","185.100.87.192","9002"
"Fast|Running|Valid","95.110.146.16","9001"
"Fast|HSDir|Running|Stable|V2Dir|Valid","205.185.115.234","9001"
"Fast|Running|Valid","167.172.190.255","443"
"Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","37.120.183.147","9001"
"Running|V2Dir|Valid","185.21.217.34","10151"
"Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","217.115.127.34","443"
"Fast|Running|V2Dir|Valid","24.134.234.17","9029"
"Fast|HSDir|Running|Stable|V2Dir|Valid","185.241.5.229","443"
"Exit|Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","185.194.142.194","9100"
"Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","185.181.229.77","9001"
"Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","91.132.145.245","9001"
"Fast|Guard|Running|Stable|V2Dir|Valid","139.59.43.28","443"
"Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","62.67.28.50","9001"
"Fast|Running|Stable|Valid","207.192.70.250","9001"
"Exit|Fast|Running|V2Dir|Valid","95.216.145.1","1066"
"Fast|Running|V2Dir|Valid","37.138.231.52","9002"
"Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","46.165.221.195","9001"
"Fast|Running|V2Dir|Valid","87.177.79.87","61001"
"Fast|HSDir|Running|Stable|V2Dir|Valid","104.14.25.16","9001"
"Running|V2Dir|Valid","137.220.32.214","443"
"Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","46.38.255.90","9001"
"Fast|Running|Stable|V2Dir|Valid","119.59.110.153","443"
"Fast|Guard|Running|Stable|V2Dir|Valid","148.251.91.87","443"
"Fast|HSDir|Running|Stable|V2Dir|Valid","69.164.206.5","9000"
"Fast|Guard|Running|Stable|V2Dir|Valid","80.241.214.102","443"
"Exit|Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","185.244.195.103","9000"
"Fast|Running|V2Dir|Valid","172.106.11.34","443"
"Fast|Guard|Running|Stable|V2Dir|Valid","95.111.243.215","9001"
"Fast|HSDir|Running|Stable|V2Dir|Valid","77.54.61.40","443"
"Fast|HSDir|Running|Stable|V2Dir|Valid","45.33.124.98","9001"
"Fast|Running|V2Dir|Valid","109.250.96.10","9001"
"Fast|Running|V2Dir|Valid","62.112.9.92","443"
"Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","23.88.75.121","9001"
"Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","89.39.67.33","443"
"Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","152.67.112.12","443"
"Exit|Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","23.154.177.12","443"
"Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","66.206.0.138","443"
"Exit|Fast|Running|Stable|Valid","185.220.101.0","9002"
"Fast|Running|V2Dir|Valid","217.160.240.202","9001"
"Fast|Running|V2Dir|Valid","37.19.210.10","57078"
"Fast|Running|Stable|V2Dir|Valid","81.221.195.173","9001"
"Fast|Running|V2Dir|Valid","145.254.156.1","9001"
"Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","87.236.195.216","80"
"Exit|Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","185.129.61.10","443"
"Fast|HSDir|Running|Stable|V2Dir|Valid","77.250.227.202","16357"
"Exit|Fast|Running|V2Dir|Valid","78.142.18.219","8443"
"Fast|Running|V2Dir|Valid","82.212.170.79","9001"
"BadExit|Fast|MiddleOnly|Running|Stable|Valid","209.141.57.148","7777"
"Fast|Running|V2Dir|Valid","190.61.35.33","5490"
"Exit|Fast|HSDir|Running|Stable|V2Dir|Valid","45.79.177.21","443"
"Running|Valid","45.79.114.66","443"
"Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","163.172.157.213","443"
"Exit|Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","144.172.118.4","443"
"Fast|Running|Valid","45.79.70.219","9090"
"Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","77.83.198.149","9001"
"Fast|Guard|Running|Stable|V2Dir|Valid","108.44.203.51","8902"
"Fast|Guard|Running|Stable|V2Dir|Valid","195.123.245.141","443"
"Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","62.67.28.110","9001"
"Fast|HSDir|Running|Stable|V2Dir|Valid","132.248.241.5","9001"
"Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","89.249.65.249","443"
"Exit|Fast|HSDir|Running|Stable|V2Dir|Valid","199.249.230.147","443"
"Exit|Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","185.220.103.118","443"
"Exit|Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","173.249.57.253","433"
"Fast|Guard|Running|Stable|V2Dir|Valid","45.134.225.99","9000"
"Fast|Guard|Running|Stable|V2Dir|Valid","96.225.18.117","8443"
"Running|Stable|V2Dir|Valid","63.153.1.225","9001"
"Fast|Guard|Running|Stable|V2Dir|Valid","99.149.215.67","4439"
"Fast|Running|V2Dir|Valid","185.173.200.125","9001"
"Running|V2Dir|Valid","147.87.255.218","9001"
"Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","46.4.103.29","9001"
"Fast|Guard|Running|Stable|V2Dir|Valid","51.15.150.228","443"
"Fast|Guard|Running|Stable|V2Dir|Valid","173.232.194.21","443"
"Exit|Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","185.195.71.12","443"
"Exit|Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","54.36.108.162","443"
"Exit|Fast|Running|Stable|Valid","192.42.116.193","9003"
"Fast|Running|V2Dir|Valid","86.17.181.78","9001"
"Fast|Running|V2Dir|Valid","93.207.72.69","9001"
"Fast|HSDir|Running|Stable|V2Dir|Valid","69.164.205.192","9001"
"Fast|Running|Stable|V2Dir|Valid","219.100.161.101","9020"
"Exit|Fast|Running|Stable|Valid","192.42.116.196","9003"
"Fast|Running|V2Dir|Valid","160.248.6.93","3839"
"Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","89.58.4.238","9001"
"Fast|Running|Stable|V2Dir|Valid","185.70.8.45","443"
"Exit|Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","107.189.6.124","443"
"Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","192.18.128.35","9001"
"Fast|HSDir|Running|Stable|V2Dir|Valid","190.45.250.27","9098"
"Fast|Running|Valid","82.155.233.241","9001"
"Running|Stable|V2Dir|Valid","85.0.125.130","9001"
"Fast|Running|V2Dir|Valid","18.219.43.44","11000"
"Fast|Running|Stable|V2Dir|Valid","86.3.42.192","9001"
"Exit|Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","188.68.34.231","9000"
"Exit|Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","71.19.144.106","9001"
"Fast|Running|V2Dir|Valid","182.253.183.169","60000"
"Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","209.141.53.184","9001"
"Exit|Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","185.220.100.245","9100"
"Exit|Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","79.137.196.223","9091"
"Fast|HSDir|Running|Stable|V2Dir|Valid","95.214.53.216","8443"
"Running|Stable|Valid","192.210.206.188","9001"
"Fast|Guard|Running|Stable|V2Dir|Valid","51.81.209.45","9050"
"Running|Stable|Valid","108.240.182.140","9990"
"Exit|Fast|Running|Stable|Valid","192.42.116.208","9003"
"Fast|Running|V2Dir|Valid","172.241.229.13","443"
"Fast|HSDir|Running|Stable|V2Dir|Valid","107.152.44.228","443"
"Exit|Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","162.247.74.202","443"
"Fast|Running|V2Dir|Valid","158.160.26.125","9001"
"Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","68.183.182.89","443"
"Exit|Fast|Guard|Running|Stable|V2Dir|Valid","213.164.206.124","9001"
"Exit|Running|V2Dir|Valid","135.148.247.234","80"
"Fast|Guard|Running|Stable|V2Dir|Valid","96.255.114.205","9001"
"Fast|Running|Stable|Valid","95.216.184.8","9001"
"Fast|Running|V2Dir|Valid","129.159.200.138","9001"
"Fast|Running|Valid","88.217.28.204","9001"
"Fast|Running|V2Dir|Valid","176.123.7.172","9001"
"Exit|Fast|HSDir|Running|Stable|V2Dir|Valid","5.255.97.170","9001"
"Fast|Guard|Running|Stable|V2Dir|Valid","51.75.206.12","9100"
"Fast|HSDir|Running|Stable|V2Dir|Valid","193.200.27.186","9001"
"Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","192.68.11.203","443"
"Fast|Guard|Running|Stable|V2Dir|Valid","163.172.151.206","9001"
"Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","95.217.112.218","80"
"Exit|Fast|Running|Stable|Valid","192.42.116.212","9003"
"Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","136.243.149.82","443"
"Fast|Guard|Running|Stable|V2Dir|Valid","104.179.26.40","9991"
"Running|Stable|V2Dir|Valid","87.139.33.217","443"
"Fast|Running|Stable|V2Dir|Valid","198.98.57.25","9001"
